year,month,day,val
1977,10,18,4.1338188
1977,10,19,8.9335332
1977,10,20,1.7858232
1977,10,21,0.32673456
1977,10,22,0.12400236
1977,10,23,4.2739812
1977,10,24,7.5697092
1977,10,25,32.423544
1977,10,26,70.407792
1977,10,27,84.095496
1977,10,28,30.404916
1977,10,29,3.237516
1977,10,30,11.235348
1977,10,31,21.114756
1977,11,1,10.5116616
1977,11,2,6.4243476
1977,11,3,1.05656292
1977,11,4,1.4590152
1977,11,5,3.9350448
1977,11,6,0.34098192
1977,11,7,4.4981352
1977,11,8,3.5234028
1977,11,9,2.3706864
1977,11,10,5.7635496
1977,11,11,4.558464
1977,11,12,5.1300972
1977,11,13,0.96069996
1977,11,14,2.6425224
1977,11,15,3.0225528
1977,11,16,0.4831758
1977,11,17,0.43484796
1977,11,18,2.4396228
1977,11,19,1.1606436
1977,11,20,0.29263896
1977,11,21,6.1813584
1977,11,22,8.1445284
1977,11,23,1.7216388
1977,11,24,1.8095508
1977,11,25,29.392632
1977,11,26,56.783376
1977,11,27,6.4167444
1977,11,28,2.678832
1977,11,29,11.567772
1977,11,30,88.775568
1977,12,1,18.595656
1977,12,2,15.098724
1977,12,3,10.7113104
1977,12,4,2.4909012
1977,12,5,17.598924
1977,12,6,28.144584
1977,12,7,8.9868204
1977,12,8,13.328172
1977,12,9,4.1732712
1977,12,10,2.5904232
1977,12,11,0.31662144
1977,12,12,2.5567164
1977,12,13,8.5545288
1977,12,14,36.234648
1977,12,15,60.362172
1977,12,16,28.963224
1977,12,17,21.057192
1977,12,18,6.4166256
1977,12,19,2.6159328
1977,12,20,0.68447484
1977,12,21,8.2603152
1977,12,22,3.8772864
1977,12,23,4.7924568
1977,12,24,2.6055
1977,12,25,7.6183632
1977,12,26,0.64354176
1977,12,27,5.6130192
1977,12,28,5.0724792
1977,12,29,12.754152
1977,12,30,13.13226
1977,12,31,10.6088616
1978,1,1,15.299928
1978,1,2,3.016008
1978,1,3,22.3155
1978,1,4,2.5895484
1978,1,5,1.5549192
1978,1,6,1.804734
1978,1,7,1.5355116
1978,1,8,0.23132952
1978,1,9,0.28048572
1978,1,10,1.336608
1978,1,11,1.4618016
1978,1,12,1.977696
1978,1,13,1.6767216
1978,1,14,2.3768316
1978,1,15,4.787262
1978,1,16,7.9179336
1978,1,17,7.81785
1978,1,18,4.98798
1978,1,19,2.9484216
1978,1,20,1.5278004
1978,1,21,4.7542572
1978,1,22,6.8600196
1978,1,23,2.6211708
1978,1,24,0.32318568
1978,1,25,0.47908908
1978,1,26,0.3744522
1978,1,27,1.04621328
1978,1,28,0.91382364
1978,1,29,0.46209312
1978,1,30,1.9575432
1978,1,31,0.32201928
1978,2,1,0.23760648
1978,2,2,0.16016076
1978,2,3,0.47204532
1978,2,4,0.64988028
1978,2,5,0.52462512
1978,2,6,1.8105228
1978,2,7,2.0439216
1978,2,8,0.027085104
1978,2,9,0.019877292
1978,2,10,0.6851196
1978,2,11,1.99017
1978,2,12,2.680128
1978,2,13,1.6033572
1978,2,14,1.694844
1978,2,15,1.4385276
1978,2,16,0.2356506
1978,2,17,0.10942776
1978,2,18,0.12063708
1978,2,19,0.0061470468
1978,2,20,0.0037722456
1978,2,21,0.0085544856
1978,2,22,0.015154236
1978,2,23,0.36328068
1978,2,24,0.29958768
1978,2,25,0.2039904
1978,2,26,0.35893692
1978,2,27,0.027660096
1978,2,28,0.01743768
1978,3,1,1.4024124
1978,3,2,1.4157072
1978,3,3,2.6456436
1978,3,4,6.811398
1978,3,5,7.6269168
1978,3,6,1.5855912
1978,3,7,0.90281736
1978,3,8,1.2372048
1978,3,9,2.9267892
1978,3,10,2.767878
1978,3,11,2.1943548
1978,3,12,0.6479514
1978,3,13,0.058741416
1978,3,14,0.50313852
1978,3,15,0.93825864
1978,3,16,0.227664
1978,3,17,0.85439772
1978,3,18,0.466452
1978,3,19,0.0027849096
1978,3,20,0.27123012
1978,3,21,1.5444972
1978,3,22,0.034512804
1978,3,23,0.6639192
1978,3,24,1.9490544
1978,3,25,1.8307728
1978,3,26,0.77458356
1978,3,27,0.12720132
1978,3,28,1.5968124
1978,3,29,3.028644
1978,3,30,0.8993592
1978,3,31,0.53586468
1978,4,1,3.992166
1978,4,2,2.0946168
1978,4,3,1.1225304
1978,4,4,4.3697772
1978,4,5,0.19197108
1978,4,6,0.61906896
1978,4,7,0.015818652
1978,4,8,0.046764108
1978,4,9,1.2847896
1978,4,10,0.25375356
1978,4,11,0.078272244
1978,4,12,0.11459772
1978,4,13,0.19705464
1978,4,14,3.8984868
1978,4,15,1.8221328
1978,4,16,3.5309412
1978,4,17,1.424682
1978,4,18,1.4889312
1978,4,19,2.501442
1978,4,20,1.4550948
1978,4,21,0.82690092
1978,4,22,2.0119644
1978,4,23,1.9430928
1978,4,24,4.7065752
1978,4,25,3.6982872
1978,4,26,0.96275952
1978,4,27,0.93427452
1978,4,28,0.022274676
1978,4,29,0.99371124
1978,4,30,4.6352844
1978,5,1,0.11667456
1978,5,2,0.30618432
1978,5,3,0.19895652
1978,5,4,0.0068945148
1978,5,5,0.35880084
1978,5,6,1.3954896
1978,5,7,1.9256076
1978,5,8,1.6921116
1978,5,9,0.28777248
1978,5,10,4.2155748
1978,5,11,1.03010616
1978,5,12,0.8694108
1978,5,13,1.1046132
1978,5,14,0.28926072
1978,5,15,0.232929
1978,5,16,4.7254536
1978,5,17,8.1614844
1978,5,18,2.1764592
1978,5,19,1.07350704
1978,5,20,0.55826496
1978,5,21,0.9925146
1978,5,22,0.3794688
1978,5,23,0.34691868
1978,5,24,0.75539196
1978,5,25,1.3198788
1978,5,26,0.94779396
1978,5,27,0.89952228
1978,5,28,6.4349856
1978,5,29,2.6998272
1978,5,30,0.65165472
1978,5,31,0.8235
1978,6,1,0.70862472
1978,6,2,1.296972
1978,6,3,2.6524152
1978,6,4,4.0476456
1978,6,5,1.6876188
1978,6,6,0.70807716
1978,6,7,0.05968566
1978,6,8,0.53716392
1978,6,9,0.73623384
1978,6,10,0.29307204
1978,6,11,0.94139388
1978,6,12,0.63853704
1978,6,13,0.27826632
1978,6,14,0.1300644
1978,6,15,0.7778484
1978,6,16,0.4307526
1978,6,17,0.15578352
1978,6,18,0.028486296
1978,6,19,0.7384338
1978,6,20,1.5800508
1978,6,21,0.9422298
1978,6,22,0.57641976
1978,6,23,0.58763016
1978,6,24,0.21935772
1978,6,25,14.677632
1978,6,26,13.773024
1978,6,27,17.988588
1978,6,28,15.406632
1978,6,29,15.389784
1978,6,30,18.261288
1978,7,1,29.306124
1978,7,2,28.932768
1978,7,3,22.558176
1978,7,4,13.705632
1978,7,5,1.5930756
1978,7,6,0.19582452
1978,7,7,16.031844
1978,7,8,17.56242
1978,7,9,19.777824
1978,7,10,17.95986
1978,7,11,13.320396
1978,7,12,19.616256
1978,7,13,23.10012
1978,7,14,37.930248
1978,7,15,28.032048
1978,7,16,23.317956
1978,7,17,30.414636
1978,7,18,28.11186
1978,7,19,24.651432
1978,7,20,18.180072
1978,7,21,20.5713
1978,7,22,23.351868
1978,7,23,18.093132
1978,7,24,22.393044
1978,7,25,10.42227
1978,7,26,18.803448
1978,7,27,29.299428
1978,7,28,25.229232
1978,7,29,15.003684
1978,7,30,10.889964
1978,7,31,12.083256
1978,8,1,16.358652
1978,8,2,24.661152
1978,8,3,1.8606024
1978,8,4,1.9470672
1978,8,5,1.2207456
1978,8,6,1.635498
1978,8,7,3.4653636
1978,8,8,0.11392056
1978,8,9,0.095325012
1978,8,10,0.70574436
1978,8,11,5.0065992
1978,8,12,5.4916596
1978,8,13,1.3169952
1978,8,14,0.46884096
1978,8,15,5.0469156
1978,8,16,16.118676
1978,8,17,13.276332
1978,8,18,20.548512
1978,8,19,22.558176
1978,8,20,27.738396
1978,8,21,27.87318
1978,8,22,23.670252
1978,8,23,6.2883432
1978,8,24,0.41592852
1978,8,25,0.22658616
1978,8,26,0.50627916
1978,8,27,0.39708144
1978,8,28,0.48418776
1978,8,29,0.3482784
1978,8,30,0.0840078
1978,8,31,3.6779184
1978,9,1,12.854268
1978,9,2,0.54885816
1978,9,3,0.35863236
1978,9,4,1.7510148
1978,9,5,16.426692
1978,9,6,8.1753408
1978,9,7,23.185008
1978,9,8,16.1865
1978,9,9,13.21758
1978,9,10,9.7709004
1978,9,11,5.865858
1978,9,12,10.976796
1978,9,13,9.1711116
1978,9,14,16.324092
1978,9,15,22.493484
1978,9,16,5.6017008
1978,9,17,14.525892
1978,9,18,24.433812
1978,9,19,17.024796
1978,9,20,23.273244
1978,9,21,27.651024
1978,9,22,21.97044
1978,9,23,22.265496
1978,9,24,5.1972408
1978,9,25,8.6827896
1978,9,26,16.2054
1978,9,27,9.1174788
1978,9,28,0.82027836
1978,9,29,0.067484556
1978,9,30,2.931984
1978,10,1,12.064896
1978,10,2,10.850328
1978,10,3,10.0146672
1978,10,4,8.5442472
1978,10,5,6.1142688
1978,10,6,0.58621968
1978,10,7,1.5443676
1978,10,8,4.7834712
1978,10,9,2.6829684
1978,10,10,2.903364
1978,10,11,1.0928628
1978,10,12,3.3763068
1978,10,13,9.00207
1978,10,14,13.307436
1978,10,15,14.064192
1978,10,16,25.758972
1978,10,17,10.6545564
1978,10,18,5.6575368
1978,10,19,3.6090468
1978,10,20,4.6039212
1978,10,21,5.545746
1978,10,22,7.9761024
1978,10,23,10.6528068
1978,10,24,2.9822796
1978,10,25,28.330236
1978,10,26,25.717608
1978,10,27,23.173128
1978,10,28,19.154016
1978,10,29,13.633272
1978,10,30,6.3160992
1978,10,31,5.7568644
1978,11,1,7.9599348
1978,11,2,14.333004
1978,11,3,9.7818732
1978,11,4,4.2940476
1978,11,5,3.1293216
1978,11,6,2.5661016
1978,11,7,4.258494
1978,11,8,3.5124516
1978,11,9,6.2348076
1978,11,10,16.473672
1978,11,11,4.533624
1978,11,12,15.296472
1978,11,13,14.850216
1978,11,14,8.5694436
1978,11,15,9.1376532
1978,11,16,5.7563568
1978,11,17,33.91524
1978,11,18,18.002844
1978,11,19,5.2984044
1978,11,20,4.0173948
1978,11,21,1.49499
1978,11,22,2.1759516
1978,11,23,4.0167684
1978,11,24,0.96011676
1978,11,25,1.5341508
1978,11,26,4.1450724
1978,11,27,16.012728
1978,11,28,2.9664684
1978,11,29,13.609296
1978,11,30,19.879236
1978,12,1,10.0138896
1978,12,2,26.168724
1978,12,3,53.337852
1978,12,4,77.618088
1978,12,5,35.4672
1978,12,6,29.927232
1978,12,7,20.460168
1978,12,8,0.61410852
1978,12,9,5.3103276
1978,12,10,21.86784
1978,12,11,13.044456
1978,12,12,6.7072104
1978,12,13,0.76440996
1978,12,14,0.75544704
1978,12,15,39.51342
1978,12,16,9.1240236
1978,12,17,1.9124424
1978,12,18,3.3466824
1978,12,19,76.290876
1978,12,20,8.9864208
1978,12,21,39.885804
1978,12,22,8.9279496
1978,12,23,7.5310992
1978,12,24,4.5189252
1978,12,25,11.749644
1978,12,26,58.73148
1978,12,27,40.958028
1978,12,28,17.87886
1978,12,29,7.8887196
1978,12,30,26.81262
1978,12,31,216.6372
1979,1,1,92.33946
1979,1,2,16.485228
1979,1,3,5.50206
1979,1,4,4.5833148
1979,1,5,3.0468096
1979,1,6,3.544992
1979,1,7,4.8797208
1979,1,8,3.5091792
1979,1,9,103.566924
1979,1,10,27.639144
1979,1,11,14.135904
1979,1,12,1.9561824
1979,1,13,0.60813504
1979,1,14,1.0049292
1979,1,15,1.9285992
1979,1,16,3.2301072
1979,1,17,3.9375504
1979,1,18,12.135204
1979,1,19,2.5800444
1979,1,20,7.6231368
1979,1,21,37.720188
1979,1,22,37.833912
1979,1,23,28.22472
1979,1,24,10.2007404
1979,1,25,3.4609464
1979,1,26,6.1862292
1979,1,27,4.2677172
1979,1,28,1.36809
1979,1,29,1.3019076
1979,1,30,2.83446
1979,1,31,3.354534
1979,2,1,1.1543364
1979,2,2,2.3751684
1979,2,3,3.0246912
1979,2,4,1.858248
1979,2,5,2.5188192
1979,2,6,3.9061656
1979,2,7,8.2463724
1979,2,8,9.616212
1979,2,9,4.8191976
1979,2,10,10.1130012
1979,2,11,7.5031164
1979,2,12,14.968692
1979,2,13,17.785332
1979,2,14,41.52114
1979,2,15,30.983364
1979,2,16,27.015552
1979,2,17,12.030876
1979,2,18,7.305552
1979,2,19,14.10912
1979,2,20,16.258536
1979,2,21,5.0626836
1979,2,22,0.39633084
1979,2,23,1.848852
1979,2,24,14.746644
1979,2,25,14.668992
1979,2,26,4.0154292
1979,2,27,1.7334
1979,2,28,1.07549748
1979,3,1,1.696302
1979,3,2,0.95221548
1979,3,3,2.9759724
1979,3,4,3.1218804
1979,3,5,2.8783728
1979,3,6,14.22576
1979,3,7,31.988844
1979,3,8,15.824052
1979,3,9,13.684572
1979,3,10,12.951792
1979,3,11,5.147982
1979,3,12,1.864026
1979,3,13,0.16715808
1979,3,14,0.47967228
1979,3,15,1.671354
1979,3,16,0.70522704
1979,3,17,0.47683512
1979,3,18,0.61111368
1979,3,19,2.4758784
1979,3,20,0.59797656
1979,3,21,2.9077812
1979,3,22,2.326644
1979,3,23,0.50271084
1979,3,24,14.889636
1979,3,25,3.2126868
1979,3,26,2.8861056
1979,3,27,9.6837012
1979,3,28,1.501524
1979,3,29,0.78288876
1979,3,30,1.1325528
1979,3,31,1.7835444
1979,4,1,7.4551428
1979,4,2,6.1097436
1979,4,3,3.85695
1979,4,4,3.9600468
1979,4,5,12.636432
1979,4,6,12.43188
1979,4,7,7.5388104
1979,4,8,6.6309732
1979,4,9,2.9376216
1979,4,10,3.907278
1979,4,11,24.843348
1979,4,12,89.80038
1979,4,13,14.043348
1979,4,14,43.737732
1979,4,15,12.51396
1979,4,16,2.2749552
1979,4,17,1.0826136
1979,4,18,0.49277808
1979,4,19,2.1677868
1979,4,20,0.64674288
1979,4,21,0.085026564
1979,4,22,1.2151944
1979,4,23,0.68988348
1979,4,24,1.02108492
1979,4,25,2.1169512
1979,4,26,0.84216348
1979,4,27,6.2608248
1979,4,28,18.120564
1979,4,29,2.3076684
1979,4,30,0.034117524
1979,5,1,0.039614832
1979,5,2,0.19152288
1979,5,3,0.8972586
1979,5,4,28.312416
1979,5,5,17.334756
1979,5,6,12.636864
1979,5,7,11.516256
1979,5,8,7.3101096
1979,5,9,6.7340916
1979,5,10,10.3826772
1979,5,11,2.378592
1979,5,12,1.3357332
1979,5,13,6.49269
1979,5,14,4.1192604
1979,5,15,1.142964
1979,5,16,2.32902
1979,5,17,2.7436968
1979,5,18,5.0575536
1979,5,19,3.0788532
1979,5,20,13.873248
1979,5,21,35.557056
1979,5,22,2.2822236
1979,5,23,32.589
1979,5,24,24.867432
1979,5,25,32.999076
1979,5,26,10.3489596
1979,5,27,0.69807204
1979,5,28,5.416794
1979,5,29,21.459708
1979,5,30,13.956732
1979,5,31,12.649716
1979,6,1,9.2352528
1979,6,2,2.4178392
1979,6,3,2.2949784
1979,6,4,5.5995192
1979,6,5,9.8070156
1979,6,6,21.3759
1979,6,7,21.0762
1979,6,8,16.672824
1979,6,9,10.1585232
1979,6,10,2.9941488
1979,6,11,5.7257172
1979,6,12,27.966276
1979,6,13,36.202032
1979,6,14,43.704144
1979,6,15,22.46562
1979,6,16,15.82524
1979,6,17,17.658108
1979,6,18,27.05562
1979,6,19,37.744812
1979,6,20,6.7955436
1979,6,21,10.4607828
1979,6,22,2.1136464
1979,6,23,22.998168
1979,6,24,7.2385704
1979,6,25,5.1470964
1979,6,26,12.285756
1979,6,27,12.647448
1979,6,28,21.173724
1979,6,29,36.187992
1979,6,30,29.837268
1979,7,1,11.148192
1979,7,2,3.3686496
1979,7,3,8.7707124
1979,7,4,3.4267536
1979,7,5,16.338132
1979,7,6,7.607736
1979,7,7,13.675608
1979,7,8,13.087008
1979,7,9,17.731116
1979,7,10,11.274444
1979,7,11,5.4506088
1979,7,12,3.0768444
1979,7,13,4.2469164
1979,7,14,3.1062636
1979,7,15,5.592996
1979,7,16,12.335652
1979,7,17,4.4511228
1979,7,18,8.0241516
1979,7,19,3.9011544
1979,7,20,4.8593736
1979,7,21,10.0256724
1979,7,22,9.730692
1979,7,23,11.899008
1979,7,24,16.894872
1979,7,25,10.7251452
1979,7,26,5.1925428
1979,7,27,2.2640904
1979,7,28,2.95542
1979,7,29,2.7708264
1979,7,30,5.9930388
1979,7,31,5.4335988
1979,8,1,9.2370132
1979,8,2,9.338598
1979,8,3,12.476916
1979,8,4,10.4243328
1979,8,5,9.1849356
1979,8,6,14.342724
1979,8,7,19.997496
1979,8,8,11.399508
1979,8,9,7.8696252
1979,8,10,12.119868
1979,8,11,26.906364
1979,8,12,30.108996
1979,8,13,30.862836
1979,8,14,26.480196
1979,8,15,20.13444
1979,8,16,31.623372
1979,8,17,17.759088
1979,8,18,17.235936
1979,8,19,17.60508
1979,8,20,16.521948
1979,8,21,13.23
1979,8,22,8.6807268
1979,8,23,12.895092
1979,8,24,10.943856
1979,8,25,9.3905244
1979,8,26,9.9496944
1979,8,27,6.8009004
1979,8,28,13.377636
1979,8,29,6.770466
1979,8,30,6.4398888
1979,8,31,15.646932
1979,9,1,13.845276
1979,9,2,24.624648
1979,9,3,25.381188
1979,9,4,25.60248
1979,9,5,20.128608
1979,9,6,13.359816
1979,9,7,3.2642244
1979,9,8,7.7184468
1979,9,9,6.0116472
1979,9,10,6.729858
1979,9,11,22.234608
1979,9,12,7.9985664
1979,9,13,5.024268
1979,9,14,26.780328
1979,9,15,19.290312
1979,9,16,29.092068
1979,9,17,23.395392
1979,9,18,18.16668
1979,9,19,11.222712
1979,9,20,6.6035196
1979,9,21,12.251412
1979,9,22,7.2065808
1979,9,23,12.517848
1979,9,24,11.300796
1979,9,25,10.801836
1979,9,26,18.499968
1979,9,27,24.872292
1979,9,28,12.726936
1979,9,29,17.952948
1979,9,30,16.504992
1979,10,1,24.847236
1979,10,2,33.44112
1979,10,3,19.81854
1979,10,4,13.38228
1979,10,5,3.6901548
1979,10,6,9.647694
1979,10,7,11.13426
1979,10,8,5.1488352
1979,10,9,2.2730004
1979,10,10,1.5924492
1979,10,11,1.5116868
1979,10,12,0.11196792
1979,10,13,2.6285364
1979,10,14,21.938688
1979,10,15,11.515716
1979,10,16,9.2673288
1979,10,17,4.293594
1979,10,18,18.339804
1979,10,19,5.267376
1979,10,20,6.681096
1979,10,21,1.6836984
1979,10,22,1.7828748
1979,10,23,0.0018624708
1979,10,24,0.7031286
1979,10,25,2.4651432
1979,10,26,1.6432308
1979,10,27,1.2482964
1979,10,28,2.2700412
1979,10,29,9.5752692
1979,10,30,9.046242
1979,10,31,0.69080364
1979,11,1,4.4750016
1979,11,2,6.0698808
1979,11,3,0.20862684
1979,11,4,0.4000158
1979,11,5,1.7191548
1979,11,6,2.1518244
1979,11,7,1.5236856
1979,11,8,1.04302728
1979,11,9,0.31508784
1979,11,10,0.2395224
1979,11,11,1.203498
1979,11,12,0.97963236
1979,11,13,10.601388
1979,11,14,4.9680972
1979,11,15,7.5686184
1979,11,16,8.5503492
1979,11,17,3.3418872
1979,11,18,1.6356492
1979,11,19,2.0412756
1979,11,20,0.67884696
1979,11,21,0.7373214
1979,11,22,5.1043176
1979,11,23,14.575248
1979,11,24,2.5366824
1979,11,25,8.16912
1979,11,26,12.068568
1979,11,27,8.1821232
1979,11,28,2.1027276
1979,11,29,0.67609404
1979,11,30,2.9352564
1979,12,1,2.6682372
1979,12,2,1.3851432
1979,12,3,7.1049096
1979,12,4,1.3529376
1979,12,5,3.0646836
1979,12,6,2.6364744
1979,12,7,1.2394512
1979,12,8,0.0770526
1979,12,9,0.6257196
1979,12,10,3.98763
1979,12,11,0.037507212
1979,12,12,0.13481532
1979,12,13,1.1126916
1979,12,14,5.0535036
1979,12,15,4.6188144
1979,12,16,5.2878204
1979,12,17,0.38623176
1979,12,18,0.60717816
1979,12,19,0.49942008
1979,12,20,1.6038648
1979,12,21,6.2315676
1979,12,22,23.215248
1979,12,23,5.8326264
1979,12,24,17.911044
1979,12,25,10.6134624
1979,12,26,9.281844
1979,12,27,6.6048264
1979,12,28,5.6606472
1979,12,29,2.3255964
1979,12,30,1.9147428
1979,12,31,0.92093976
1980,1,1,1.9043532
1980,1,2,4.8735864
1980,1,3,1.3188204
1980,1,4,1.1297448
1980,1,5,3.2823792
1980,1,6,2.5373412
1980,1,7,2.5148664
1980,1,8,0.51413508
1980,1,9,0.93475404
1980,1,10,1.3407876
1980,1,11,0.62308656
1980,1,12,2.032182
1980,1,13,2.4637716
1980,1,14,1.0879272
1980,1,15,1.0911132
1980,1,16,3.6986436
1980,1,17,10.613862
1980,1,18,13.11606
1980,1,19,23.112864
1980,1,20,2.9879604
1980,1,21,3.1530168
1980,1,22,3.4344864
1980,1,23,1.2561048
1980,1,24,1.3381848
1980,1,25,2.5231284
1980,1,26,2.8802196
1980,1,27,0.4093794
1980,1,28,1.5366996
1980,1,29,3.1804488
1980,1,30,1.1122812
1980,1,31,2.9759292
1980,2,1,2.3164812
1980,2,2,1.4051232
1980,2,3,0.52565976
1980,2,4,2.0987748
1980,2,5,0.20803392
1980,2,6,3.3672456
1980,2,7,2.4757704
1980,2,8,5.515506
1980,2,9,1.7736192
1980,2,10,6.1067628
1980,2,11,6.5278332
1980,2,12,5.4982368
1980,2,13,0.79847748
1980,2,14,0.35530272
1980,2,15,0.40030092
1980,2,16,0.38976552
1980,2,17,1.5357924
1980,2,18,1.8924948
1980,2,19,1.5370992
1980,2,20,2.261358
1980,2,21,2.4059484
1980,2,22,1.4835204
1980,2,23,1.4134392
1980,2,24,1.9727172
1980,2,25,1.5658488
1980,2,26,0.045835848
1980,2,27,0.029327616
1980,2,28,0.0018096156
1980,3,1,0.24639876
1980,3,2,3.8497896
1980,3,3,3.548826
1980,3,4,5.7558816
1980,3,5,4.1429556
1980,3,6,0.20227536
1980,3,7,0.52514676
1980,3,8,0.029611764
1980,3,9,0.13847436
1980,3,10,0.347409
1980,3,11,0.97078176
1980,3,12,0.14198976
1980,3,13,0.62914212
1980,3,14,0.81637632
1980,3,15,0.14529132
1980,3,16,0.76427604
1980,3,17,0.45472428
1980,3,18,1.9118052
1980,3,19,3.6597852
1980,3,20,1.4114412
1980,3,21,2.199744
1980,3,22,2.8496124
1980,3,23,1.555308
1980,3,24,0.18301464
1980,3,25,1.73583
1980,3,26,1.2276684
1980,3,27,0.95557968
1980,3,28,0.29634336
1980,3,29,0.0076589604
1980,3,30,0.052699356
1980,3,31,0.188703
1980,4,1,0.000536841
1980,4,2,0.047030004
1980,4,3,0.4622778
1980,4,4,2.1168972
1980,4,5,3.8790252
1980,4,6,0.41710572
1980,4,7,7.24356
1980,4,8,3.4401564
1980,4,9,0.58421304
1980,4,10,2.97864
1980,4,11,8.0553096
1980,4,12,7.2082764
1980,4,13,0.989118
1980,4,14,10.029042
1980,4,15,0.9642942
1980,4,16,1.6445268
1980,4,17,26.765208
1980,4,18,12.27798
1980,4,19,3.4047108
1980,4,20,0.29696652
1980,4,21,1.5100344
1980,4,22,1.03093128
1980,4,23,1.3394376
1980,4,24,28.8657
1980,4,25,12.1095
1980,4,26,6.0070248
1980,4,27,15.840684
1980,4,28,0.93028608
1980,4,29,0.34914564
1980,4,30,0.0096086844
1980,5,1,25.336044
1980,5,2,8.325018
1980,5,3,18.835092
1980,5,4,44.001252
1980,5,5,35.751564
1980,5,6,6.1565076
1980,5,7,3.7396728
1980,5,8,0.55509408
1980,5,9,0.55922832
1980,5,10,0.29020572
1980,5,11,1.8919548
1980,5,12,1.2478752
1980,5,13,16.470648
1980,5,14,13.496544
1980,5,15,24.223536
1980,5,16,5.1918084
1980,5,17,10.3347036
1980,5,18,12.936024
1980,5,19,3.961818
1980,5,20,4.1124132
1980,5,21,21.241764
1980,5,22,26.962632
1980,5,23,32.568264
1980,5,24,31.05972
1980,5,25,19.955268
1980,5,26,11.03976
1980,5,27,15.680088
1980,5,28,27.328536
1980,5,29,25.125228
1980,5,30,25.949376
1980,5,31,4.9248864
1980,6,1,8.7427836
1980,6,2,10.0919304
1980,6,3,14.897736
1980,6,4,19.929132
1980,6,5,23.144508
1980,6,6,20.678004
1980,6,7,6.2305416
1980,6,8,25.46046
1980,6,9,12.520332
1980,6,10,11.034036
1980,6,11,12.801456
1980,6,12,24.101928
1980,6,13,14.77494
1980,6,14,18.5733
1980,6,15,20.75382
1980,6,16,17.87238
1980,6,17,8.7978744
1980,6,18,0.24534468
1980,6,19,0.081441072
1980,6,20,12.141468
1980,6,21,17.367696
1980,6,22,8.6360688
1980,6,23,4.9980672
1980,6,24,9.2669184
1980,6,25,13.60422
1980,6,26,6.9158016
1980,6,27,6.8148864
1980,6,28,5.1909768
1980,6,29,4.4972496
1980,6,30,4.4790192
1980,7,1,9.8618364
1980,7,2,25.699356
1980,7,3,26.306856
1980,7,4,30.652884
1980,7,5,22.910364
1980,7,6,9.0071568
1980,7,7,6.6551652
1980,7,8,5.2178364
1980,7,9,7.576416
1980,7,10,7.2663048
1980,7,11,5.4415152
1980,7,12,7.8459732
1980,7,13,4.1422428
1980,7,14,6.6902436
1980,7,15,9.0814176
1980,7,16,12.923712
1980,7,17,7.7828256
1980,7,18,14.636916
1980,7,19,7.6797936
1980,7,20,11.9907
1980,7,21,7.8913116
1980,7,22,10.2795588
1980,7,23,16.034868
1980,7,24,10.5354756
1980,7,25,13.082148
1980,7,26,12.138336
1980,7,27,14.510448
1980,7,28,13.165632
1980,7,29,5.9135832
1980,7,30,6.0833808
1980,7,31,8.0132112
1980,8,1,13.11552
1980,8,2,7.9916112
1980,8,3,5.9054184
1980,8,4,7.3016748
1980,8,5,12.257352
1980,8,6,14.54976
1980,8,7,9.9545544
1980,8,8,10.6111512
1980,8,9,11.367648
1980,8,10,9.9583236
1980,8,11,9.0631548
1980,8,12,8.2798956
1980,8,13,15.988104
1980,8,14,7.4866248
1980,8,15,6.7797324
1980,8,16,7.198632
1980,8,17,14.405472
1980,8,18,13.03992
1980,8,19,14.614128
1980,8,20,22.524804
1980,8,21,19.815948
1980,8,22,28.339632
1980,8,23,24.076332
1980,8,24,21.007728
1980,8,25,24.672276
1980,8,26,15.858936
1980,8,27,10.1772828
1980,8,28,17.784468
1980,8,29,12.342564
1980,8,30,3.4051968
1980,8,31,3.6422136
1980,9,1,5.6966112
1980,9,2,7.5444264
1980,9,3,10.15227
1980,9,4,16.674876
1980,9,5,5.7565512
1980,9,6,15.66648
1980,9,7,17.800668
1980,9,8,20.922516
1980,9,9,15.115356
1980,9,10,13.658328
1980,9,11,7.6969116
1980,9,12,2.1608532
1980,9,13,12.405528
1980,9,14,5.6321892
1980,9,15,16.553592
1980,9,16,15.752124
1980,9,17,29.426868
1980,9,18,14.871708
1980,9,19,35.196768
1980,9,20,27.761184
1980,9,21,28.418256
1980,9,22,20.774232
1980,9,23,20.221488
1980,9,24,17.005464
1980,9,25,13.13172
1980,9,26,17.06292
1980,9,27,14.038596
1980,9,28,12.990996
1980,9,29,8.8602336
1980,9,30,7.9209036
1980,10,1,3.5490096
1980,10,2,2.8967976
1980,10,3,1.9621872
1980,10,4,3.5907624
1980,10,5,9.2935188
1980,10,6,20.830392
1980,10,7,11.033496
1980,10,8,0.70192008
1980,10,9,0.42227028
1980,10,10,3.7534428
1980,10,11,7.7982372
1980,10,12,0.71939556
1980,10,13,9.4345128
1980,10,14,16.482636
1980,10,15,20.16792
1980,10,16,22.125204
1980,10,17,4.315734
1980,10,18,3.210732
1980,10,19,1.15155
1980,10,20,0.95122512
1980,10,21,3.3810048
1980,10,22,5.0029056
1980,10,23,16.187472
1980,10,24,15.991992
1980,10,25,18.847728
1980,10,26,6.1947072
1980,10,27,8.394084
1980,10,28,1.3969368
1980,10,29,5.3854416
1980,10,30,0.1582092
1980,10,31,1.7114328
